Rxn,Flux
EX_pnto__R_e,-5.6846139171193e-05
EX_4abz_e,-1.8849105822337e-05
EX_ac_e,0.2628
EX_nh4_e,-1.9776524759436616
EX_co2_e,11.288216236650634
EX_cit_e,0.1033
EX_glc__D_e,-4.834245270553324
EX_etoh_e,2.2441
EX_gcald_e,1.8849105822337e-05
EX_h_e,1.386516525552931
EX_fe2_e,-0.00020092584165285702
EX_inost_e,-0.003849053532394342
EX_nac_e,-0.001816055208989722
EX_o2_e,-8.724045391451925
EX_pi_e,-0.13282344300278884
EX_k_e,-0.18216709601437434
EX_pyr_e,0.0121
EX_ribflv_e,-0.000299240886101025
EX_na1_e,-1.922417485e-09
EX_succ_e,0.1608
EX_so4_e,-0.08455861687057491
EX_thm_e,-3.41926227167e-07
EX_h2o_e,14.853781486143978
EX_cu2_e,-3.4318153634219e-05
EX_mn2_e,-2.830192910147e-05
EX_zn2_e,-0.000499713593577917
EX_mg2_e,-0.019195235422137722
EX_ca2_e,-0.00038807892869320896
EX_cobalt2_e,-1.10962133e-09
13GS_c,0.24028161890803795
16GS_c,0.06323216909498773
PRMICI_c,0.04385500474997911
AATA_c,0.06637409565634543
IPPMIb_c,-0.0771663991666722
HCITR_m,0.06637409565634543
OMCDC_c,0.0771663991666722
BPNT_c,0.07515228977273287
DHQTi_c,0.09084640630535745
DHQS_c,0.09084640630535745
3DSPHR_r,0.0013762365571425921
DDPA_c,0.09084640630535745
IPPMIa_c,-0.0771663991666722
IPMD_c,0.0771663991666722
PSCIT_c,0.09084640630535745
PRFGS_c,0.04190990232000395
MTHFR3_c,0.07979586894849464
ALAS_m,2.775868267374e-06
PGL_c,1.0398927594457241
KARA1i_m,0.14630887631606257
ACACT40ir_c,0.07169289752636218
ACS_c,1.182493088812639
ACGK_m,0.03560049245811722
ACOTAi_m,0.03560049245811722
STATg181_rm,0.000653822382233087
STATg161_rm,0.00178179026306353
ADNK1_c,0.039628987498442285
AHCi_c,0.039628987498442285
ADK1_c,2.9703307945201476
ADSL2i_c,0.04190990232000395
ADSL1r_c,0.06578054992328554
ADSS_c,0.06578054992328554
ADSK_c,0.07515228977273287
ALATRS_c,0.0845304783632888
ALDD2y_c,1.3701407990399064
ANPRT_c,0.021170851556095455
ARGSL_c,0.03560049245811722
ARGSS_c,0.03560049245811722
ARGTRS_c,0.03560049245811722
ASNS1_c,0.0824003671177303
ASNTRS_c,0.0824003671177303
ASPCT_c,0.03863972271643245
ASPK_c,0.24832990315059505
ASAD_c,0.24832990315059505
ASPTRS_c,0.062163202133097506
ATPPRT_c,0.04385500474997911
C14STR_c,0.011948666720143837
C3STDH2_c,0.011948666720143837
C3STDH1_c,0.011948666720143837
C3STKR1_c,0.011948666720143837
C3STKR2_c,0.011948666720143837
C4STMO1_c,0.011948666720143837
C4STMO2_c,0.011948666720143837
C4STMO3_c,0.011948666720143837
C4STMO4_c,0.011948666720143837
C24STR_r,0.011948666720143837
CERH124B_r,0.000137623655714259
CERH126B_r,0.000137623655714259
CERH2A24_r,0.000275247311428518
CERH2A26_r,0.000275247311428518
CERH324_r,0.000137623655714259
CERH326_r,0.000137623655714259
CHTNS_c,0.005680714687584714
CHORM_c,0.06967555474926199
CHORS_c,0.09084640630535745
CS_m,2.5852839407824333
CPPPGO_c,3.36858428626e-07
CTPS2_c,0.017560243404434364
CYSTS_c,0.03498540832268052
CYSTGL_c,0.03498540832268052
CYSTRS_c,0.03492856218350933
DCMPDA_c,0.001138852812111417
DHFS_1_c,1.8849105822337e-05
DHNPA2i_m,1.8849105822337e-05
DNMPPA_c,1.8849105822337e-05
DHORTS_c,-0.03863972271643245
DHPTS_m,1.8849105822337e-05
DHAD1_m,0.14630887631606257
DHAD2_m,0.10552806160737487
DHAK_c,0.000265107609470969
DMATT_c,0.023897632508787396
DOLPMT_c,0.15484242850471733
DTMPK_c,0.001138852812111417
ENO_c,7.383916956308471
FCLT_m,3.36858428626e-07
AFAT_c,3.038503185361e-06
FMNRx_c,9.10399143e-10
FTHFL_c,0.02259200658273957
FTHFL_m,-0.010624490756773393
FBA_c,3.767577355502339
DHORDfum_c,0.03863972271643245
GRTT_c,0.023897632508787396
G6PDH2i_c,1.0398927594457241
PGI_c,3.3633818714109447
GLU5K_c,0.023053389435800608
GLUDy_c,1.7109664863562255
G5SDy_c,0.023053389435800608
GLNS_c,0.3839787826978293
GF6PTA_c,0.005680714687584714
GLNTRS_c,0.033451090195760105
GLUTRS_c,0.03518995493431423
GAPD_c,7.774498867158845
GLYCDy_c,0.000265107609470969
G3PD1r_c,0.019027834684568916
GARFT_c,0.04190990232000395
GHMT2r_c,0.18601752456785348
GLYTRS_c,0.13348035562280877
GMPS2_c,0.019984357146697527
GTPCI_c,1.8849105822337e-05
GK1_c,0.019984357146697527
HEMEOS_m,2.9906849972000003e-07
HEX1_c,4.834245270553324
HISTD_c,0.04385500474997911
HISTP_c,0.04385500474997911
HSTPT_c,0.04385500474997911
HACNH_m,0.06637409565634543
HICITD_m,0.06637409565634543
HSDx_c,0.24832990315059505
HSK_c,0.17317761337786217
HSERTA_c,0.07515228977273287
PPBNGD_c,3.46983533422e-07
HMGCOAR_c,0.07169289752636218
HMGCOAS_c,0.07169289752636218
IG3PS_c,0.04385500474997911
IGPDH_c,0.04385500474997911
IMPD_c,0.019984357146697527
IGPS_c,0.021170851556095455
PPA_m,3.628924173815926
IMPC_c,0.08576490706998306
ICL_1_c,0.5037703750555496
ILETA_c,-0.10552806160737487
ILETRS_c,0.10552806160737487
IPDDI_c,0.023897632508787396
