Rxn,Flux
EX_pnto__R_e,-5.3336909832513e-05
EX_4abz_e,-1.7685117215778998e-05
EX_ac_e,0.559
EX_nh4_e,-1.8025940043022042
EX_co2_e,19.729727151312513
EX_etoh_e,16.40850692294207
EX_glyc_e,0.2665
EX_gcald_e,1.7685117215778998e-05
EX_h_e,1.264704598434039
EX_fe2_e,-0.000188498627688697
EX_malt_e,-5.46378
EX_inost_e,-0.0036113629756130182
EX_nac_e,-0.0017039005185156759
EX_o2_e,-2.6894
EX_pi_e,-0.12236977684928822
EX_k_e,-0.17091777813914621
EX_pydxn_e,-6.354966919500001e-08
EX_pyr_e,0.13446164670856017
EX_ribflv_e,-0.000280740703219547
EX_na1_e,-1.608075961e-09
EX_succ_e,0.0146
EX_so4_e,-0.06463128051459506
EX_thm_e,-3.65988671311e-07
EX_h2o_e,2.6155761945329137
EX_cu2_e,-3.2197911490627e-05
EX_mn2_e,-2.6565899708304e-05
EX_zn2_e,-0.00046636720071648903
EX_mg2_e,-0.018009987310073874
EX_ca2_e,-0.000364113860971106
EX_cobalt2_e,-8.418545260000001e-10
13GS_c,0.2314513034535105
16GS_c,0.06090839583875516
PRMICI_c,0.03718699531244906
AATA_c,0.05953189663431131
IPPMIb_c,-0.09934575749739656
HCITR_m,0.05953189663431131
OMCDC_c,0.09934575749739656
BPNT_c,0.05580582222159984
DHQTi_c,0.05178720939745192
DHQS_c,0.05178720939745192
3DSPHR_r,0.001291249837478408
DDPA_c,0.05178720939745192
IPPMIa_c,-0.09934575749739656
IPMD_c,0.09934575749739656
PSCIT_c,0.05178720939745192
PRFGS_c,0.03794737988295287
MTHFR3_c,0.07962306808325546
ALAS_m,2.450831940675e-06
PGL_c,1.0406343532445186
KARA1i_m,0.221144863834417
ACACT40ir_m,0.06726564688230395
ACS_c,0.420449064026943
ACGK_m,0.05012514970026609
ACOTAi_m,0.05012514970026609
STATg181_rm,0.000613446896477657
STATg161_rm,0.001671759390244866
ADNK1_c,0.03718177802587088
AHCi_c,0.03718177802587088
ADK1_c,1.9933997462399269
ADSL2i_c,0.03794737988295287
ADSL1r_c,0.057086179847077846
ADSS_c,0.057086179847077846
ADSK_c,0.05580582222159984
ALATRS_c,0.10896545050270659
ALDD2y_c,0.9236432418053432
MALT_c,5.46378
ANPRT_c,0.016941719416663233
ARGSL_c,0.05012514970026609
ARGSS_c,0.05012514970026609
ARGTRS_c,0.05012514970026609
ASNS1_c,0.04953979281844913
ASNTRS_c,0.04953979281844913
ASPCT_c,0.0353765913297231
ASPK_c,0.167794785183538
ASAD_c,0.167794785183538
ASPTRS_c,0.05295415120479307
ATPPRT_c,0.03718699531244906
C14STR_c,0.011210800846987544
C3STDH2_c,0.011210800846987544
C3STDH1_c,0.011210800846987544
C3STKR1_c,0.011210800846987544
C3STKR2_c,0.011210800846987544
C4STMO1_c,0.011210800846987544
C4STMO2_c,0.011210800846987544
