rxnid	kapp (1/s)
RXN-ALCD2i2_c_FWD-YBR145W	538.8732715688124
RXN-FUM_c_FWD-YPL262W_c	70.74923803479852
RXN-THRTRS_c_FWD-YIL078W	1.80289355304143
RXN-FBA_c_FWD-YKL060C	41.627515862254995
RXN-PGK_c_FWD-YCR012W	21.941748540697102
RXN-PROTRS_c_FWD-YHR020W	0.6116653218912964
RXN-PMANM_c_REV-YFL045C	17.068651673411736
RXN-PRASCSi_c_FWD-YAR015W	2.385047174229275
RXN-PC_c_FWD-YGL062W	53.13420818901069
RXN-NADHq6_c_FWD-YMR145C	251.01510215030495
RXN-THRS_c_FWD-YCR053W	6.11824984327697
RXN-CDPDAGS_rm_FWD-YBR029C	2.7034891789898507
RXN-OCBT_c_FWD-YJL088W	2.6244788814739337
RXN-LNS14DMy_c_FWD-ERG11NCP1	2.4276366930592577
RXN-ACCOAC_c_FWD-YNR016C	6.480320397277522
RXN-MDH_m_FWD-YKL085W	59.57225770377667
RXN-GLNTRS_c_FWD-YOR168W	2.384358277080278
RXN-PGI_c_FWD-YBR196C	167.81727598189485
RXN-SLFAT_c_FWD-YCL050C	7.437338902865887
RXN-NADS2_c_FWD-YHR074W_c	0.7426172559033594
RXN-GLUPRT_c_FWD-YMR300C	1.5841495687499825
RXN-SQLEy_r_FWD-YGR175C	1.8139976773417685
RXN-DHORDfum_c_FWD-YKL216W	30.2324410959312
RXN-GARFT_c_FWD-YDR408C	74.58539753592872
RXN-ASPK_c_FWD-YER052C	7.968617213804997
RXN-PNTK_c_FWD-YDR531W	0.16798115614926695
RXN-DNMPPA_c_FWD-YDL100C	0.0056167746108853256
RXN-TRPTRS_c_FWD-YOL097C	6.656626353664421
RXN-AHSERL2_c_FWD-YLR303W	1.3294658452227628
RXN-CHORS_c_FWD-YGL148W	17.603457646712066
RXN-ACACT40ir_m_FWD-YPL028W	3.584668127616592
RXN-ALATA_L_m_REV-YLR089C	131.1040275585675
RXN-TPI_c_FWD-YDR050C	82.93206069061927
RXN-C24STR_r_FWD-YGL012W	14.33553062831412
RXN-GLYt_c_m_FWD-YPR058W	130.24478480580828
RXN-MAGL_l_FWD-YKL094W	0.33276497100135766
RXN-PFK_c_FWD-PFK12	657.6368341768957
RXN-UAGDP_c_FWD-YDL103C	2.282264867399278
RXN-DHORTS_c_REV-YLR420W	21.29101035721936
RXN-GLUTRS_c_FWD-GUS1ARC1	4.675004615272124
RXN-ORPT_c_REV-YML106W	13.953695474356175
RXN-NADHq6_m_FWD-YML120C	289.0760383736853
RXN-G6PDH2i_c_FWD-YNL241C	36.87781209495428
RXN-GLU5K_c_FWD-YDR300C	11.374749214663433
RXN-CYSTGL_c_FWD-YAL012W	1.104540928464826
RXN-PSD_mm_FWD-YNL169C	47.001750395631525
RXN-ME2_m_FWD-YKL029C	10.156269241489962
RXN-ALDD2y_c_FWD-YPL061W	3.9447809474850177
RXN-PSP_L_c_FWD-YGR208W	319.69924741057497
RXN-GLNS_c_FWD-YPR035W	83.66252854019065
RXN-PSERT_c_FWD-YOR184W	20.152377213583232
RXN-ARGSS_c_FWD-YOL058W	3.5531257158460448
RXN-PPNDH_c_FWD-YNL316C	45.590307565417724
RXN-ARGTRS_c_FWD-YDR341C	1.95840339940654
RXN-NNATi_c_FWD-YLR328W_c	9.666669417299246
RXN-MAN1PT_c_FWD-YDL055C	2.8107506353451504
RXN-CS_m_FWD-YNR001C	34.80654005775044
RXN-HSTPT_c_FWD-YIL116W	4.0813228647527975
RXN-G5SDy_c_FWD-YOR323C	1.7702074907476646
RXN-ACOTAi_m_FWD-YOL140W	10.485837613966119
RXN-GK1_c_FWD-YDR454C	6.8947222628343345
RXN-LNSTLS_c_FWD-YHR072W	16.253192729235803
RXN-HCITS_m_FWD-YDL131W	3.1766270725386616
RXN-RPI_c_FWD-YOR095C	240.16887119540868
RXN-ASNTRS_c_FWD-YHR019C	1.867902073356998
RXN-TMDS_c_FWD-YOR074C	2.2960852542282733
RXN-AKGDH_m_FWD-KGDCPLX	0.0007283804884429594
RXN-SERTRS_c_FWD-YDR023W	3.9455394510396795
RXN-BPNT_c_FWD-YOL064C	5.894534461079685
RXN-PMEVK_c_FWD-YMR220W	81.93484443779971
RXN-HSK_c_FWD-YHR025W	36.91330059750569
RXN-GF6PTA_c_FWD-YKL104C	0.4559451221363674
RXN-METTRS_c_FWD-MES1ARC1	2.941939231276864
RXN-IPPS_m_FWD-YNL104C_m	17.11932420977461
RXN-CYSTS_c_FWD-YGR155W	0.350118917805994
RXN-TYRTRS_c_FWD-YGR185C	5.285936705149724
RXN-FECRq6_m_FWD-FECRq6CPLX	3970.3471952890927
RXN-PPNCL2_c_FWD-YIL083C	0.09994088150440095
RXN-VALTRS_c_FWD-YGR094W_c	2.6030600997829456
RXN-ARGSL_c_FWD-YHR018C	10.53616643528877
RXN-GTPCI_c_FWD-YGR267C	0.1349525063597614
RXN-PItps_m_FWD-YJR077C	83.84830395835536
RXN-DPMVD_c_FWD-YNR043W	11.334601012459308
RXN-AHCi_c_FWD-YER043C	0.21547012799078236
RXN-LYSTRS_c_FWD-YDR037W	2.768871770121273
RXN-ACGAMPM_c_FWD-YEL058W	1.4598040319082297
RXN-PItps_e_FWD-YJL198W	388.2255432206498
RXN-ASPTA_c_REV-YLR027C_c	29.789232678997934
RXN-UMPK_c_FWD-YKL024C_c	66.88259031242349
RXN-GALUi_c_FWD-YKL035W	356.09422531933
RXN-VALTA_m_REV-YHR208W	8.763060557599355
RXN-MAN6PI_c_REV-YER003C	15.61333325220505
RXN-PGL_c_FWD-YHR163W	968.4717055967184
RXN-ADNK1_c_FWD-YJR105W	3.0271418836872823
RXN-GLYTRS_c_FWD-YBR121C	4.538265686773707
RXN-ATPPRT_c_FWD-YER055C	1.251487786679128
RXN-HICITD_m_FWD-YIL094C	1.1664717983298871
RXN-ILETRS_c_FWD-YBL076C	1.5308182885471462
RXN-16GS_c_FWD-YPR159W	28.792931049492744
RXN-HMGCOAS_m_FWD-YML126C	2.412111845703665
RXN-ATPASEP2e_c_FWD-YGL008C	12.290363900515173
RXN-METS_c_FWD-YER091C	0.09956515296824901
RXN-GLYCL_m_FWD-GCV123LPD1	38.796282746396365
RXN-ALATRS_c_FWD-YOR335C	2.946054135449274
RXN-OMPDC_c_FWD-YEL021W	14.57093764230476
RXN-AIRC1_c_FWD-YOR128C	1.940114408561094
