rxnid	kapp (1/s)
RXN-VALTA_m_REV-YHR208W	5.189849243920523
RXN-MAN6PI_c_REV-YER003C	13.44120758145195
RXN-CYSTS_c_FWD-YGR155W	0.915437500731332
RXN-DHORTS_c_REV-YLR420W	19.032736805474237
RXN-GLU5K_c_FWD-YDR300C	20.3505204962092
RXN-CDPDAGS_rm_FWD-YBR029C	8.89097072235728
RXN-TMDS_c_FWD-YOR074C	9.18471838408217
RXN-ADSK_c_FWD-YKL001C	5.112863950554222
RXN-LEUTRS_c_FWD-YPL160W	9.205430734494165
RXN-CHOLK_c_FWD-YLR133W	1.3090623642313117
RXN-UPP3S_c_FWD-YOR278W	0.0018572993742090415
RXN-ALDD2y_c_FWD-YPL061W	2.425148137631833
RXN-FUM_c_FWD-YPL262W_c	32.844626851148725
RXN-NADS2_c_FWD-YHR074W_c	1.764943421737204
RXN-BPNT_c_FWD-YOL064C	26.86608730029322
RXN-MDH_m_FWD-YKL085W	855.2000306087746
RXN-ASAD_c_FWD-YDR158W	9.561797239999354
RXN-PMEVK_c_FWD-YMR220W	193.68624177604056
RXN-GTPCI_c_FWD-YGR267C	0.04126492306105441
RXN-PPND2_c_FWD-YBR166C	426.05673446525617
RXN-HMGCOAS_m_FWD-YML126C	2.7732519784735823
RXN-ASPK_c_FWD-YER052C	8.48131990986977
RXN-TRPTRS_c_FWD-YOL097C	4.644400535235312
RXN-SACCD2_c_FWD-YIR034C	2.30280019289208
RXN-G6PDH2i_c_FWD-YNL241C	133.70587316663844
RXN-UAGDP_c_FWD-YDL103C	4.355357800213766
RXN-ASPTA_c_REV-YLR027C_c	51.28022784269473
RXN-ATPS_m_FWD-ATPSCPLX	5448.379612658287
RXN-AHSERL2_c_FWD-YLR303W	0.5114674941605458
RXN-G5SDy_c_FWD-YOR323C	5.529667373576702
RXN-PDAGATpc_rm_FWD-YNR008W	4.00527526542187
RXN-SQLS_c_FWD-YHR190W	0.891726903494724
RXN-GALUi_c_FWD-YKL035W	745.4726656604265
RXN-MDH_c_REV-YOL126C	114.58007638672765
RXN-ASNTRS_c_FWD-YHR019C	3.8033973985643796
RXN-PPNCL2_c_FWD-YIL083C	0.09084372534378254
RXN-SLFAT_c_FWD-YCL050C	9.705548690025743
RXN-ICDHx_m_FWD-IDH12	340.69669074538507
RXN-CYSTRS_c_FWD-YNL247W	9.492372648784805
RXN-ATPPRT_c_FWD-YER055C	0.9991920862903392
RXN-PPNDH_c_FWD-YNL316C	60.84016719409525
RXN-PSP_L_c_FWD-YGR208W	148.99748095531493
RXN-NAMNPP_c_FWD-YOR209C	0.3783401421243454
RXN-CHORM_c_FWD-YPR060C	28.632311678620503
RXN-METB1_c_FWD-YJR130C	228.5441090838874
RXN-PSD_mm_FWD-YNL169C	83.46363003012617
RXN-GLUTRS_c_FWD-GUS1ARC1	27.076298720016418
RXN-OMPDC_c_FWD-YEL021W	10.085789507506034
RXN-PNTK_c_FWD-YDR531W	0.06767601552618469
RXN-C24STR_r_FWD-YGL012W	10.30377377513554
