rxnid	kapp (1/s)
RXN-ATPPRT_c_FWD-YER055C	2.2124115607619252
RXN-HSDx_c_FWD-YJR139C	4.582782246348744
RXN-PPNCL2_c_FWD-YIL083C	0.30234461092698794
RXN-THRS_c_FWD-YCR053W	1.984249227977054
RXN-DNMPPA_c_FWD-YDL100C	0.0015547473011418066
RXN-ACCOAC_c_FWD-YNR016C	55.45402444714944
RXN-ALDD2y_c_FWD-YPL061W	6.196156893861414
RXN-UMPK_c_FWD-YKL024C_c	2.686043222003612
RXN-CHORS_c_FWD-YGL148W	14.5130632961613
RXN-3DSPHR_r_FWD-YBR265W	9.74664659397724
RXN-GLNS_c_FWD-YPR035W	17.983299198566975
RXN-CYSTRS_c_FWD-YNL247W	21.13760006012063
RXN-HMGCOAS_m_FWD-YML126C	1.2566189227758524
RXN-HICITD_m_FWD-YIL094C	2.495257365161164
RXN-PRASCSi_c_FWD-YAR015W	0.9225820888693166
RXN-HSK_c_FWD-YHR025W	11.061778852723528
RXN-CTPS2_c_FWD-YJR103W	17.512039326347942
RXN-HISTRS_c_FWD-YPR033C_c	25.79451963564436
RXN-TRDR_c_FWD-YDR353W	4.43815944166403
RXN-ACS_c_FWD-YLR153C	8.978202888706129
RXN-ASPK_c_FWD-YER052C	21.788001594218112
RXN-ASPTRS_c_FWD-YLL018C	19.072213329257696
RXN-ALATRS_c_FWD-YOR335C	6.414696388601676
RXN-DPMVD_c_FWD-YNR043W	51.995093717910756
RXN-PTPAT_c_FWD-YGR277C	0.06322654471863727
RXN-METTRS_c_FWD-MES1ARC1	18.32164013636251
RXN-GALUi_c_FWD-YKL035W	858.1188337214662
RXN-HOMOX_m_FWD-COX15ARH1YAH1	0.00011663527595147335
RXN-ICDHyi_m_FWD-YDL066W	11.719216112553152
RXN-AKGDH_m_FWD-KGDCPLX	1094.0803498669509
RXN-PHETRS_c_FWD-FRS12	13.21871170611999
RXN-GHMT2r_c_FWD-YLR058C	2.815065336357725
RXN-LNSTLS_c_FWD-YHR072W	86.55157935907404
RXN-ARGTRS_c_FWD-YDR341C	4.069620513033366
RXN-DHFS_1_c_FWD-YMR113W	0.09133222340349449
RXN-NACt_c_e_FWD-YGR260W	43.514795804822576
RXN-ALAS_m_FWD-YDR232W	0.002659954417621478
RXN-TALA_c_FWD-YLR354C	2.6645812618358864
RXN-IPDDI_c_FWD-YPL117C	8.959058814209975
RXN-PSERT_c_FWD-YOR184W	73.09800712604509
RXN-PPND2_c_FWD-YBR166C	42.77096162238829
RXN-PYRDC_c_FWD-YLR044C	294.2892438614448
RXN-3C3HMPt_c_m_REV-YKL120W	7.604472324721976
RXN-ATPS_m_FWD-ATPSCPLX	1091138.2197267637
RXN-NADHq6_m_FWD-YML120C	7204.695967034447
RXN-DOLPMT_c_FWD-YPR183W	9.454627285500557
RXN-ADSK_c_FWD-YKL001C	2.1987154559531645
RXN-VALTA_m_REV-YHR208W	7.427837535848442
RXN-CS_m_FWD-YNR001C	107.26353512770302
RXN-CYSTGL_c_FWD-YAL012W	9.263988986124154
RXN-FMNRx_c_FWD-YLR011W	1.25119197816658e-06
RXN-RBFK_c_FWD-YDR236C_r	0.013159445589570874
RXN-PGK_c_FWD-YCR012W	30.829076285891603
RXN-ICDHx_m_FWD-IDH12	464.89311575192477
RXN-MAN1PT_c_FWD-YDL055C	29.53471046013354
RXN-GARFT_c_FWD-YDR408C	8.369465784601644
RXN-VALTRS_c_FWD-YGR094W_c	32.5520874652593
RXN-NADHq6_c_FWD-YMR145C	463.30061293145326
RXN-IGPDH_c_FWD-YOR202W	9.990293026617344
RXN-AIRC1_c_FWD-YOR128C	2.8025479578839207
RXN-NNATi_c_FWD-YLR328W_c	18.691501898535865
RXN-IG3PS_c_FWD-YBR248C	17.354124113896013
RXN-TPI_c_FWD-YDR050C	42.39068467669278
RXN-ASPTA_c_REV-YLR027C_c	30.714619148433023
RXN-GTPCI_c_FWD-YGR267C	0.09582630919147683
RXN-ADNK1_c_FWD-YJR105W	1.9867697104949993
